Provider,PotentialFraud,IP_TotalClaims,IP_AvgClaimAmt,IP_TotalClaimAmt,IP_AvgClaimDuration,IP_MaxClaimDuration,IP_UniquePatients,IP_UniqueAdmittingDoctors,IP_AvgDeductible,OP_TotalClaims,OP_AvgClaimAmt,OP_TotalClaimAmt,OP_UniquePatients,OP_AvgDeductible,Bene_AvgAge,Bene_AvgChronicCond,Bene_AvgIPReimbursement,Bene_AvgOPReimbursement,IP_ClaimPerPatient,OP_ClaimPerPatient,IP_OP_ClaimRatio,AvgClaimAmtRatio,FraudProbability,RiskScore
PRV54935,0,3.0,1000.0,3000.0,3.3333333333333335,5.0,3.0,2.0,1068.0,86.0,235.46511627906978,20250.0,74.0,3.7209302325581395,73.21735159817352,6.0,34233.333333333336,1210.0,1.0,1.162162162162162,0.03488372093023256,4.246913580246914,0.0016791542,0.2
PRV54936,1,131.0,8522.137404580153,1116400.0,5.67175572519084,35.0,120.0,11.0,994.6259541984733,90.0,259.22222222222223,23330.0,90.0,2.5555555555555554,73.55058036181114,5.8396946564885495,15885.87786259542,2920.3053435114502,1.0916666666666666,1.0,1.4555555555555555,32.87579796023205,0.9989837,99.9
PRV54937,0,3.0,8333.333333333334,25000.0,3.3333333333333335,5.0,3.0,3.0,1068.0,33.0,341.2121212121212,11260.0,33.0,2.121212121212121,69.96438356164384,7.0,8800.0,3606.6666666666665,1.0,1.0,0.09090909090909091,24.422735346358795,0.0072868727,0.7
PRV54938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,296.86046511627904,25530.0,86.0,3.13953488372093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002867183,0.3
PRV54939,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,295.5072463768116,407800.0,1163.0,2.550724637681159,0.0,0.0,0.0,0.0,0.0,1.1865864144454,0.0,0.0,0.9973158,99.7
PRV54941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,277.22222222222223,4990.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026864804,2.7
PRV54942,1,20.0,16900.0,338000.0,5.15,21.0,18.0,16.0,1014.6,110.0,254.27272727272728,27970.0,102.0,4.909090909090909,79.16191780821917,5.65,25717.5,1258.5,1.1111111111111112,1.0784313725490196,0.18181818181818182,66.46406864497676,0.9878104,98.8
PRV54943,0,2.0,9000.0,18000.0,3.5,4.0,2.0,2.0,1068.0,21.0,259.5238095238095,5450.0,19.0,0.0,94.94109589041096,6.5,9000.0,290.0,1.0,1.105263157894737,0.09523809523809523,34.678899082568805,0.01320617,1.3
PRV54944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,321.8333333333333,38620.0,115.0,2.5833333333333335,0.0,0.0,0.0,0.0,0.0,1.0434782608695652,0.0,0.0,0.01254781,1.3
PRV54945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,160.8108108108108,5950.0,36.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,1.0277777777777777,0.0,0.0,0.00822551,0.8
PRV54946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,370.7692307692308,33740.0,91.0,1.3186813186813187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030333155,0.3
PRV54947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,293.46153846153845,7630.0,24.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.124517344,12.5
PRV54949,0,42.0,10000.0,420000.0,6.690476190476191,32.0,35.0,2.0,1017.1428571428571,370.0,284.1621621621622,105140.0,345.0,2.864864864864865,74.45453359425963,5.4523809523809526,16617.85714285714,1749.5238095238096,1.2,1.0724637681159421,0.11351351351351352,35.19117367319764,0.45992792,46.0
PRV54950,1,5.0,14200.0,71000.0,12.2,27.0,5.0,5.0,1068.0,13.0,338.46153846153845,4400.0,13.0,6.923076923076923,78.87013698630138,4.8,16170.0,202.0,1.0,1.0,0.38461538461538464,41.95454545454545,0.9879247,98.8
PRV54952,1,12.0,11833.333333333334,142000.0,6.0,26.0,12.0,10.0,979.0,137.0,289.4160583941606,39650.0,136.0,2.2627737226277373,71.24977168949772,5.666666666666667,20817.5,2730.0,1.0,1.0073529411764706,0.08759124087591241,40.8869272803699,0.9968483,99.7
PRV54953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,276.47058823529414,28200.0,84.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,0.0,0.0182977,1.8
PRV54954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,254.64788732394365,18080.0,71.0,1.1267605633802817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0041206935,0.4
PRV54955,1,205.0,10234.146341463415,2098000.0,6.019512195121951,35.0,191.0,3.0,1021.1121951219512,109.0,338.4403669724771,36890.0,109.0,1.4678899082568808,73.8492081523555,5.478048780487805,19087.60975609756,2088.5853658536585,1.0732984293193717,1.0,1.8807339449541285,30.239142076972406,0.99943775,99.9
PRV54959,0,7.0,8142.857142857143,57000.0,9.142857142857142,22.0,6.0,7.0,1068.0,88.0,335.34090909090907,29510.0,86.0,2.5,68.66536203522504,6.714285714285714,39597.142857142855,2278.5714285714284,1.1666666666666667,1.0232558139534884,0.07954545454545454,24.28232560391151,0.0066062426,0.7
PRV54960,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,266.32124352331607,51400.0,187.0,0.31088082901554404,0.0,0.0,0.0,0.0,0.0,1.032085561497326,0.0,0.0,0.00315478,0.3
PRV54963,0,1.0,13000.0,13000.0,3.0,3.0,1.0,1.0,1068.0,66.0,254.0909090909091,16770.0,66.0,1.5151515151515151,59.038356164383565,4.0,13210.0,800.0,1.0,1.0,0.015151515151515152,51.16279069767442,0.0014332782,0.1
PRV54965,0,9.0,13333.333333333334,120000.0,4.888888888888889,9.0,9.0,8.0,1068.0,98.0,321.2244897959184,31480.0,96.0,2.0408163265306123,67.77747336377473,5.333333333333333,16288.888888888889,2384.4444444444443,1.0,1.0208333333333333,0.09183673469387756,41.507835662854724,0.03465366,3.5
PRV54966,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,279.51559020044544,502010.0,1289.0,3.329621380846325,0.0,0.0,0.0,0.0,0.0,1.3933281613653996,0.0,0.0,0.9995479,100.0
PRV54967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,429.80392156862746,21920.0,51.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0070468956,0.7
PRV54968,0,10.0,11200.0,112000.0,2.8,6.0,8.0,6.0,1068.0,39.0,405.64102564102564,15820.0,34.0,4.871794871794871,65.91041095890411,5.0,18602.0,2843.0,1.25,1.1470588235294117,0.2564102564102564,27.61061946902655,0.26587945,26.6
PRV54970,0,6.0,5666.666666666667,34000.0,2.0,3.0,6.0,4.0,1068.0,227.0,317.9295154185022,72170.0,176.0,3.8766519823788546,80.52694063926941,4.5,7668.333333333333,1615.0,1.0,1.2897727272727273,0.02643171806167401,17.823657105907348,0.008005141,0.8
PRV54971,0,52.0,8692.307692307691,452000.0,5.884615384615385,27.0,43.0,2.0,1026.923076923077,377.0,236.15384615384616,89030.0,169.0,2.46684350132626,71.42486828240253,5.4423076923076925,20860.76923076923,1572.8846153846155,1.2093023255813953,2.230769230769231,0.13793103448275862,36.807817589576544,0.56799793,56.8
PRV54972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,273.38709677419354,16950.0,56.0,2.903225806451613,0.0,0.0,0.0,0.0,0.0,1.1071428571428572,0.0,0.0,0.040083155,4.0
PRV54973,0,9.0,4777.777777777777,43000.0,4.0,7.0,9.0,8.0,1068.0,120.0,215.66666666666666,25880.0,116.0,2.1666666666666665,82.09193302891933,5.333333333333333,10611.111111111111,550.0,1.0,1.0344827586206897,0.075,22.153529108706852,0.0042741764,0.4
PRV54975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,276.2121212121212,36460.0,122.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,1.0819672131147542,0.0,0.0,0.018442579,1.8
PRV54976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,362.54545454545456,19940.0,53.0,3.272727272727273,0.0,0.0,0.0,0.0,0.0,1.0377358490566038,0.0,0.0,0.01111936,1.1
PRV54977,0,5.0,15600.0,78000.0,4.2,8.0,5.0,5.0,1068.0,48.0,232.08333333333334,11140.0,36.0,0.0,79.30301369863014,6.0,21406.0,4822.0,1.0,1.3333333333333333,0.10416666666666667,67.21723518850987,0.037957523,3.8
PRV54978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,327.39622641509436,86760.0,126.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,2.1031746031746033,0.0,0.0,0.59300673,59.3
PRV54981,0,81.0,10037.037037037036,813000.0,6.444444444444445,35.0,76.0,1.0,1041.6296296296296,14.0,266.42857142857144,3730.0,14.0,0.0,75.65540334855403,5.827160493827161,16078.024691358025,2375.3086419753085,1.0657894736842106,1.0,5.785714285714286,37.67252507198887,0.34319258,34.3
PRV54982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,320.5405405405405,11860.0,33.0,1.6216216216216217,0.0,0.0,0.0,0.0,0.0,1.121212121212121,0.0,0.0,0.273808,27.4
PRV54983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,334.44444444444446,42140.0,116.0,1.3492063492063493,0.0,0.0,0.0,0.0,0.0,1.0862068965517242,0.0,0.0,0.012185962,1.2
PRV54985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,284.0358744394619,63340.0,203.0,3.8565022421524664,0.0,0.0,0.0,0.0,0.0,1.0985221674876848,0.0,0.0,0.0083709685,0.8
PRV54986,1,153.0,10054.248366013071,1538300.0,5.934640522875817,26.0,148.0,20.0,1026.1176470588234,465.0,333.5698924731183,155110.0,403.0,3.3118279569892475,72.80461993016385,5.620915032679738,17958.88888888889,2011.5032679738563,1.0337837837837838,1.1538461538461537,0.32903225806451614,30.141354459390612,0.9996075,100.0
PRV54988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,349.0243902439024,14310.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002106906,0.2
PRV54990,0,4.0,10750.0,43000.0,5.0,10.0,4.0,4.0,1068.0,16.0,225.0,3600.0,16.0,0.0,62.10479452054794,7.75,20025.0,585.0,1.0,1.0,0.25,47.77777777777778,0.0022845676,0.2
PRV54991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,162.92307692307693,21180.0,125.0,5.076923076923077,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0011329979,0.1
PRV54992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,650.5555555555555,11710.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,0.0,0.0046535064,0.5
PRV54993,0,8.0,21725.0,173800.0,6.75,15.0,8.0,7.0,1068.0,45.0,269.3333333333333,12120.0,40.0,0.8888888888888888,68.2445205479452,5.5,28252.5,690.0,1.0,1.125,0.17777777777777778,80.6621287128713,0.10384055,10.4
PRV54995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,378.75,6060.0,16.0,8.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009125193,0.9
PRV54997,0,5.0,6400.0,32000.0,4.4,5.0,5.0,4.0,1068.0,29.0,267.9310344827586,7770.0,20.0,1.7241379310344827,77.98575342465753,4.2,6598.0,2284.0,1.0,1.45,0.1724137931034483,23.886743886743886,0.13400942,13.4
PRV54998,1,59.0,8983.050847457627,530000.0,5.6440677966101696,24.0,51.0,1.0,1049.8983050847457,148.0,226.6216216216216,33540.0,83.0,2.972972972972973,74.4332017645693,5.661016949152542,15390.50847457627,1936.949152542373,1.1568627450980393,1.783132530120482,0.39864864864864863,39.63898406153038,0.98938423,98.9
PRV54999,0,3.0,13333.333333333334,40000.0,13.333333333333334,33.0,3.0,3.0,1068.0,7.0,134.28571428571428,940.0,7.0,0.0,73.88493150684931,3.0,39360.0,1126.6666666666667,1.0,1.0,0.42857142857142855,99.29078014184398,0.22143777,22.1
PRV55000,0,86.0,11387.209302325582,979300.0,6.383720930232558,35.0,85.0,30.0,1043.1627906976744,678.0,275.39823008849555,186720.0,626.0,2.5811209439528024,77.42102580439631,4.976744186046512,19221.74418604651,1493.4883720930231,1.011764705882353,1.0830670926517572,0.12684365781710916,41.34815717104084,0.32531834,32.5
PRV55001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,262.0253164556962,41400.0,153.0,2.3417721518987342,0.0,0.0,0.0,0.0,0.0,1.0326797385620916,0.0,0.0,0.043135118,4.3
PRV55002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,270.6,27060.0,93.0,4.4,0.0,0.0,0.0,0.0,0.0,1.075268817204301,0.0,0.0,0.006401149,0.6
PRV55003,0,5.0,11160.0,55800.0,3.2,6.0,5.0,5.0,1068.0,71.0,310.5633802816901,22050.0,68.0,0.14084507042253522,79.88931506849315,5.6,29396.0,1084.0,1.0,1.0441176470588236,0.07042253521126761,35.93469387755103,0.001287444,0.1
PRV55004,1,3.0,12666.666666666666,38000.0,4.333333333333333,8.0,3.0,3.0,712.0,2396.0,277.8005008347245,665610.0,989.0,3.0634390651085144,65.51689497716895,6.0,15666.666666666666,1020.0,1.0,2.422649140546006,0.0012520868113522537,45.596270088089625,0.9996618,100.0
PRV55005,0,56.0,8928.57142857143,500000.0,5.125,35.0,56.0,2.0,1048.9285714285713,74.0,226.75675675675674,16780.0,72.0,0.9459459459459459,76.67079256360078,5.178571428571429,13348.214285714286,1640.5357142857142,1.0,1.0277777777777777,0.7567567567567568,39.375106419206546,0.2381086,23.8
PRV55006,0,3.0,6333.333333333333,19000.0,5.0,10.0,3.0,2.0,1068.0,38.0,480.2631578947368,18250.0,38.0,3.6842105263157894,78.4986301369863,4.666666666666667,14333.333333333334,1110.0,1.0,1.0,0.07894736842105263,13.187214611872147,0.026787922,2.7
PRV55007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,237.85714285714286,3330.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,0.14771935,14.8
PRV55010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,229.75778546712803,66400.0,143.0,2.041522491349481,0.0,0.0,0.0,0.0,0.0,2.020979020979021,0.0,0.0,0.7644904,76.4
PRV55011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,245.53571428571428,13750.0,54.0,4.464285714285714,0.0,0.0,0.0,0.0,0.0,1.037037037037037,0.0,0.0,0.03265952,3.3
PRV55012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,271.2328767123288,19800.0,69.0,4.52054794520548,0.0,0.0,0.0,0.0,0.0,1.0579710144927537,0.0,0.0,0.0034258494,0.3
PRV55013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,214.4578313253012,17800.0,78.0,6.626506024096385,0.0,0.0,0.0,0.0,0.0,1.064102564102564,0.0,0.0,0.0016803305,0.2
PRV55016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,261.2328767123288,38140.0,86.0,3.493150684931507,0.0,0.0,0.0,0.0,0.0,1.697674418604651,0.0,0.0,0.27897027,27.9
PRV55018,1,63.0,9714.285714285714,612000.0,5.158730158730159,23.0,60.0,2.0,1068.0,12.0,328.3333333333333,3940.0,12.0,0.0,75.09441182865841,5.619047619047619,17587.301587301587,4007.6190476190477,1.05,1.0,5.25,29.58665699782451,0.9858963,98.6
PRV55019,1,158.0,11571.518987341773,1828300.0,5.822784810126582,28.0,133.0,3.0,1061.240506329114,127.0,226.14173228346456,28720.0,101.0,1.1811023622047243,75.15441303970869,5.386075949367089,19394.367088607596,1777.0886075949368,1.1879699248120301,1.2574257425742574,1.2440944881889764,51.169321427312155,0.9998735,100.0
PRV55022,1,76.0,9276.315789473685,705000.0,5.197368421052632,35.0,67.0,3.0,1053.9473684210527,61.0,194.2622950819672,11850.0,59.0,3.9344262295081966,76.3534967555876,5.526315789473684,15980.921052631578,1711.1842105263158,1.1343283582089552,1.0338983050847457,1.2459016393442623,47.75149900066623,0.99787605,99.8
PRV55023,0,34.0,12000.0,408000.0,7.794117647058823,35.0,29.0,2.0,1005.1764705882352,30.0,405.0,12150.0,28.0,0.0,72.01748589846898,6.0,24830.0,1501.764705882353,1.1724137931034482,1.0714285714285714,1.1333333333333333,29.62962962962963,0.8069454,80.7
PRV55024,0,3.0,6000.0,18000.0,2.0,4.0,3.0,3.0,1068.0,43.0,348.3720930232558,14980.0,42.0,3.953488372093023,70.52054794520548,5.666666666666667,22180.0,1710.0,1.0,1.0238095238095237,0.06976744186046512,17.222963951935917,0.034725554,3.5
PRV55026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,282.75735294117646,76910.0,239.0,2.9779411764705883,0.0,0.0,0.0,0.0,0.0,1.1380753138075315,0.0,0.0,0.014117754,1.4
PRV55027,1,13.0,11692.307692307691,152000.0,5.230769230769231,22.0,13.0,9.0,1068.0,143.0,279.65034965034965,39990.0,134.0,3.1468531468531467,68.38609062170705,5.153846153846154,15632.307692307691,1429.2307692307693,1.0,1.0671641791044777,0.09090909090909091,41.81045261315329,0.989934,99.0
PRV55028,0,20.0,9940.0,198800.0,6.7,18.0,17.0,1.0,1014.6,203.0,211.77339901477833,42990.0,82.0,2.413793103448276,73.60821917808218,6.25,13465.0,1197.5,1.1764705882352942,2.475609756097561,0.09852216748768473,46.936962084205625,0.38360563,38.4
PRV55029,0,14.0,9642.857142857143,135000.0,4.285714285714286,11.0,14.0,10.0,991.7142857142857,241.0,369.29460580912865,89000.0,195.0,1.6182572614107884,78.15342465753425,5.428571428571429,18465.714285714286,1040.7142857142858,1.0,1.235897435897436,0.058091286307053944,26.111556982343497,0.035763986,3.6
PRV55030,1,73.0,9931.506849315068,725000.0,5.917808219178082,24.0,56.0,1.0,1024.109589041096,238.0,243.27731092436974,57900.0,190.0,2.5210084033613445,76.3057234002627,5.945205479452055,18361.50684931507,1575.3424657534247,1.3035714285714286,1.2526315789473683,0.3067226890756303,40.823810537771784,0.9954586,99.5
PRV55031,0,4.0,10250.0,41000.0,5.75,6.0,4.0,3.0,1068.0,28.0,153.57142857142858,4300.0,26.0,0.0,79.76301369863013,7.25,26295.0,1690.0,1.0,1.0769230769230769,0.14285714285714285,66.74418604651163,0.0060387407,0.6
PRV55032,0,1.0,5000.0,5000.0,1.0,1.0,1.0,1.0,1068.0,35.0,438.2857142857143,15340.0,35.0,19.142857142857142,76.13424657534246,5.0,26000.0,1160.0,1.0,1.0,0.02857142857142857,11.408083441981747,0.0026151985,0.3
PRV55034,1,26.0,10669.23076923077,277400.0,4.923076923076923,26.0,25.0,1.0,944.7692307692307,586.0,270.2730375426621,158380.0,452.0,2.8156996587030716,76.84046364594309,5.846153846153846,18587.69230769231,3163.076923076923,1.04,1.2964601769911503,0.04436860068259386,39.475749657590804,0.99635124,99.6
PRV55035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,275.7142857142857,3860.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026612993,2.7
PRV55036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,230.625,14760.0,63.0,5.625,0.0,0.0,0.0,0.0,0.0,1.0158730158730158,0.0,0.0,0.018534994,1.9
PRV55037,0,11.0,10545.454545454546,116000.0,5.454545454545454,14.0,11.0,9.0,970.9090909090909,638.0,309.8119122257053,197660.0,437.0,3.8401253918495297,70.89688667496887,5.0,16297.272727272728,618.1818181818181,1.0,1.459954233409611,0.017241379310344827,34.038247495699686,0.05374915,5.4
PRV55038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,282.0,4230.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.027113222,2.7
PRV55039,1,31.0,8290.322580645161,257000.0,5.258064516129032,22.0,30.0,11.0,999.0967741935484,2027.0,275.8756783423779,559200.0,638.0,2.5357671435619142,76.65426425099426,5.516129032258065,15129.677419354839,1757.741935483871,1.0333333333333334,3.177115987460815,0.015293537247163296,30.050936822188376,0.9860042,98.6
PRV55040,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1105.0,6630.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0011544587,0.1
PRV55041,0,5.0,11600.0,58000.0,9.0,25.0,5.0,4.0,1068.0,16.0,367.5,5880.0,15.0,0.0,78.55342465753424,6.0,17312.0,1514.0,1.0,1.0666666666666667,0.3125,31.564625850340136,0.35147464,35.1
PRV55042,0,8.0,10525.0,84200.0,7.125,15.0,7.0,6.0,1068.0,116.0,362.9310344827586,42100.0,104.0,3.4482758620689653,69.87157534246575,6.875,13530.0,2755.0,1.1428571428571428,1.1153846153846154,0.06896551724137931,29.0,0.1269056,12.7
PRV55043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,297.89915966386553,35450.0,114.0,4.53781512605042,0.0,0.0,0.0,0.0,0.0,1.043859649122807,0.0,0.0,0.0065089087,0.7
PRV55044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,118.88888888888889,1070.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030433815,0.3
PRV55045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,418.6363636363636,27630.0,65.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,1.0153846153846153,0.0,0.0,0.004874414,0.5
PRV55048,1,82.0,10548.780487804877,865000.0,5.317073170731708,35.0,76.0,2.0,1041.9512195121952,12.0,103.33333333333333,1240.0,12.0,0.0,74.18322753090544,6.134146341463414,16915.853658536584,2182.1951219512193,1.0789473684210527,1.0,6.833333333333333,102.08497246262785,0.99406284,99.4
PRV55049,1,75.0,9146.666666666666,686000.0,5.28,29.0,70.0,8.0,1053.76,73.0,536.3013698630137,39150.0,47.0,0.0,77.17775342465752,5.72,14018.8,1224.1333333333334,1.0714285714285714,1.553191489361702,1.0273972602739727,17.05508727117922,0.99565256,99.6
PRV55050,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,271.09289617486337,49610.0,137.0,2.7868852459016393,0.0,0.0,0.0,0.0,0.0,1.3357664233576643,0.0,0.0,0.35486865,35.5
PRV55051,0,7.0,8571.42857142857,60000.0,10.857142857142858,26.0,7.0,2.0,1068.0,0.0,0.0,0.0,0.0,0.0,75.88454011741683,6.285714285714286,13237.142857142857,948.5714285714286,1.0,0.0,0.0,0.0,0.03718511,3.7
PRV55052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,173.0612244897959,8480.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5806451612903225,0.0,0.0,0.04212377,4.2
PRV55053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,247.03703703703704,13340.0,29.0,1.8518518518518519,0.0,0.0,0.0,0.0,0.0,1.8620689655172413,0.0,0.0,0.113728456,11.4
PRV55054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,183.33333333333334,12650.0,59.0,0.7246376811594203,0.0,0.0,0.0,0.0,0.0,1.1694915254237288,0.0,0.0,0.024566298,2.5
PRV55056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,402.9,40290.0,91.0,3.6,0.0,0.0,0.0,0.0,0.0,1.098901098901099,0.0,0.0,0.054375626,5.4
PRV55057,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,272.507204610951,94560.0,146.0,2.9971181556195967,0.0,0.0,0.0,0.0,0.0,2.3767123287671232,0.0,0.0,0.9376177,93.8
PRV55058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,279.6035242290749,63470.0,164.0,5.286343612334802,0.0,0.0,0.0,0.0,0.0,1.3841463414634145,0.0,0.0,0.36404356,36.4
PRV55059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,339.281045751634,51910.0,84.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,1.8214285714285714,0.0,0.0,0.7065734,70.7
PRV55061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,255.68421052631578,24290.0,83.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,1.144578313253012,0.0,0.0,0.007659243,0.8
PRV55062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,257.2413793103448,7460.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0357142857142858,0.0,0.0,0.030707551,3.1
PRV55063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,66.0,660.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030433815,0.3
PRV55064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,302.33494363929145,187750.0,380.0,2.0933977455716586,0.0,0.0,0.0,0.0,0.0,1.6342105263157896,0.0,0.0,0.20038828,20.0
PRV55067,0,1.0,29000.0,29000.0,20.0,20.0,1.0,1.0,1068.0,0.0,0.0,0.0,0.0,0.0,78.55616438356165,5.0,36140.0,7780.0,1.0,0.0,0.0,0.0,0.015677337,1.6
PRV55068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,436.6666666666667,2620.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00336371,0.3
PRV55069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,97.61904761904762,2050.0,20.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.016006976,1.6
PRV55070,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,161.0,3220.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.014730662,1.5
PRV55071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,370.42857142857144,25930.0,58.0,4.142857142857143,0.0,0.0,0.0,0.0,0.0,1.206896551724138,0.0,0.0,0.042859346,4.3
PRV55072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,198.95833333333334,9550.0,41.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.170731707317073,0.0,0.0,0.081099704,8.1
PRV55073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,365.0,6570.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,0.0,0.25959858,26.0
PRV55074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0049545425,0.5
PRV55076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,154.0,770.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0037195948,0.4
